customer_id,customer_name,segment,region,city,state
MO-17950,Michael Oakman,Consumer,Central,Dallas,Texas
JJ-15445,Jennifer Jackson,Consumer,Central,Waukesha,Wisconsin
BT-11680,Brian Thompson,Consumer,South,Fort Lauderdale,Florida
RD-19585,Rob Dowd,Consumer,Central,Detroit,Michigan
ML-17755,Max Ludwig,Home Office,East,Springfield,Ohio
JE-15745,Joel Eaton,Consumer,West,San Diego,California
ER-13855,Elpida Rittenbach,Corporate,West,Colorado Springs,Colorado
JM-15535,Jessica Myrick,Consumer,West,Bakersfield,California
SS-20220,Saphhira Shifley,Corporate,South,Pompano Beach,Florida
TC-21295,Toby Carlisle,Consumer,East,New York City,New York
HG-15025,Hunter Glantz,Consumer,Central,Lakeville,Minnesota
LD-17005,Lisa DeCherney,Consumer,Central,Detroit,Michigan
AS-10285,Alejandro Savely,Corporate,East,Philadelphia,Pennsylvania
MP-17965,Michael Paige,Corporate,East,Troy,Ohio
CD-12790,Cynthia Delaney,Home Office,West,Los Angeles,California
MD-17860,Michael Dominguez,Corporate,Central,Corpus Christi,Texas
BM-11650,Brian Moss,Corporate,Central,Omaha,Nebraska
KN-16450,Kean Nguyen,Corporate,West,Redondo Beach,California
IG-15085,Ivan Gibson,Consumer,South,Little Rock,Arkansas
JS-15595,Jill Stevenson,Corporate,South,Miami,Florida
GA-14725,Guy Armstrong,Consumer,West,Salem,Oregon
DL-13330,Denise Leinenbach,Consumer,West,Las Cruces,New Mexico
CS-12505,Cindy Stewart,Consumer,West,San Francisco,California
CC-12145,Charles Crestani,Consumer,Central,El Paso,Texas
MH-18025,Michelle Huthwaite,Consumer,West,Seattle,Washington
MP-18175,Mike Pelletier,Home Office,Central,Milwaukee,Wisconsin
DR-12940,Daniel Raglin,Home Office,East,Franklin,Massachusetts
DM-13015,Darrin Martin,Consumer,West,Encinitas,California
BD-11620,Brian DeCherney,Consumer,West,Anaheim,California
DC-12850,Dan Campbell,Consumer,Central,Arlington,Texas
MT-18070,Michelle Tran,Home Office,Central,Houston,Texas
MJ-17740,Max Jones,Consumer,East,Lancaster,Ohio
ND-18370,Natalie DeCherney,Consumer,West,Portland,Oregon
CA-11965,Carol Adams,Corporate,South,Hoover,Alabama
GA-14725,Guy Armstrong,Consumer,West,Los Angeles,California
TC-21295,Toby Carlisle,Consumer,South,Tallahassee,Florida
JB-15400,Jennifer Braxton,Corporate,East,New York City,New York
CK-12325,Christine Kargatis,Home Office,South,Chesapeake,Virginia
RL-19615,Rob Lucas,Consumer,South,Fayetteville,North Carolina
AC-10660,Anna Chung,Consumer,Central,Huntsville,Texas
BH-11710,Brosina Hoffman,Consumer,East,Philadelphia,Pennsylvania
BG-11695,Brooke Gillingham,Corporate,Central,Woodstock,Illinois
XP-21865,Xylona Preis,Consumer,East,Everett,Massachusetts
SN-20560,Skye Norling,Home Office,Central,Chicago,Illinois
DM-13345,Denise Monton,Corporate,South,Roswell,Georgia
AJ-10780,Anthony Jacobs,Corporate,South,Palm Coast,Florida
KC-16255,Karen Carlisle,Corporate,East,Philadelphia,Pennsylvania
VF-21715,Vicky Freymann,Home Office,Central,Columbus,Indiana
SV-20935,Susan Vittorini,Consumer,East,Oceanside,New York
EM-13810,Eleni McCrary,Corporate,East,Franklin,Massachusetts
RB-19360,Raymond Buch,Consumer,Central,Sioux Falls,South Dakota
DJ-13510,Don Jones,Corporate,West,San Diego,California
CC-12370,Christopher Conant,Consumer,South,Fayetteville,North Carolina
SC-20380,Shahid Collister,Consumer,South,Atlanta,Georgia
RH-19495,Rick Hansen,Consumer,South,Orlando,Florida
JK-15370,Jay Kimmel,Consumer,West,San Francisco,California
AF-10885,Art Foster,Consumer,East,Toledo,Ohio
LC-16885,Lena Creighton,Consumer,South,Saint Petersburg,Florida
BF-11275,Beth Fritzler,Corporate,West,Tucson,Arizona
SC-20800,Stuart Calhoun,Consumer,West,Los Angeles,California
SW-20275,Scott Williamson,Consumer,West,San Diego,California
MC-17845,Michael Chen,Consumer,East,New York City,New York
TD-20995,Tamara Dahlen,Consumer,West,San Diego,California
Dp-13240,Dean percer,Home Office,East,Westfield,New Jersey
SD-20485,Shirley Daniels,Home Office,East,Orange,New Jersey
TM-21010,Tamara Manning,Consumer,Central,Woodstock,Illinois
BK-11260,Berenike Kampe,Consumer,West,San Francisco,California
JF-15490,Jeremy Farry,Consumer,West,San Francisco,California
EP-13915,Emily Phan,Consumer,West,Tempe,Arizona
EP-13915,Emily Phan,Consumer,West,Los Angeles,California
KH-16630,Ken Heidel,Corporate,West,Seattle,Washington
HG-14845,Harry Greene,Consumer,South,Lake Charles,Louisiana
JC-16105,Julie Creighton,Corporate,East,Rochester,New York
KM-16720,Kunst Miller,Consumer,East,Long Beach,New York
EB-13975,Erica Bern,Corporate,South,Charlotte,North Carolina
PW-19240,Pierre Wener,Consumer,Central,Houston,Texas
PG-18895,Paul Gonzalez,Consumer,East,New York City,New York
DB-12910,Daniel Byrd,Home Office,South,Columbus,Georgia
CR-12730,Craig Reiter,Consumer,Central,Chicago,Illinois
KH-16330,Katharine Harms,Corporate,Central,Highland Park,Illinois
DL-12925,Daniel Lacy,Consumer,Central,Eagan,Minnesota
ME-17725,Max Engle,Consumer,West,Seattle,Washington
VD-21670,Valerie Dominguez,Consumer,South,Coral Springs,Florida
CK-12205,Chloris Kastensmidt,Consumer,East,Hempstead,New York
DL-12925,Daniel Lacy,Consumer,Central,Noblesville,Indiana
SE-20110,Sanjit Engle,Consumer,Central,Dallas,Texas
LS-17200,Luke Schmidt,Corporate,East,Philadelphia,Pennsylvania
DB-13270,Deborah Brumfield,Home Office,Central,Austin,Texas
RW-19630,Rob Williams,Corporate,Central,Detroit,Michigan
JM-16195,Justin MacKendrick,Consumer,East,Watertown,New York
BP-11155,Becky Pak,Consumer,South,Columbus,Georgia
CT-11995,Carol Triggs,Consumer,Central,Apple Valley,Minnesota
TH-21550,Tracy Hopkins,Home Office,South,Burlington,North Carolina
ME-17320,Maria Etezadi,Home Office,Central,Saginaw,Michigan
TT-21220,Thomas Thornton,Consumer,West,San Francisco,California
GT-14710,Greg Tran,Consumer,West,Seattle,Washington
JD-16150,Justin Deggeller,Corporate,Central,Milwaukee,Wisconsin
MC-18100,Mick Crebagga,Consumer,West,Los Angeles,California
LH-17020,Lisa Hazard,Consumer,West,San Francisco,California
MP-18175,Mike Pelletier,Home Office,West,San Diego,California
EM-14140,Eugene Moren,Home Office,West,Glendale,Arizona
GG-14650,Greg Guthrie,Corporate,East,New York City,New York
MA-17995,Michelle Arnett,Home Office,East,Watertown,New York
SH-20395,Shahid Hopkins,Consumer,East,Springfield,Ohio
PO-19180,Philisse Overcash,Home Office,West,Seattle,Washington
AY-10555,Andy Yotov,Corporate,West,Oceanside,California
Co-12640,Corey-Lock,Consumer,Central,Skokie,Illinois
JF-15565,Jill Fjeld,Consumer,South,Fayetteville,North Carolina
AR-10510,Andrew Roberts,Consumer,Central,Tulsa,Oklahoma
AG-10675,Anna Gayman,Consumer,Central,Allen,Texas
DV-13045,Darrin Van Huff,Corporate,East,Philadelphia,Pennsylvania
HL-15040,Hunter Lopez,Consumer,East,Rochester,New York
ND-18370,Natalie DeCherney,Consumer,South,Mount Pleasant,South Carolina
GB-14575,Giulietta Baptist,Consumer,East,Philadelphia,Pennsylvania
CL-12565,Clay Ludtke,Consumer,West,Seattle,Washington
RC-19960,Ryan Crowe,Consumer,West,Springfield,Oregon
JB-16045,Julia Barnett,Home Office,South,Columbus,Georgia
MC-17635,Matthew Clasen,Corporate,West,Los Angeles,California
TT-21265,Tim Taslimi,Corporate,East,New York City,New York
MJ-17740,Max Jones,Consumer,Central,Detroit,Michigan
AT-10735,Annie Thurman,Consumer,West,Stockton,California
PB-19150,Philip Brown,Consumer,West,Phoenix,Arizona
NW-18400,Natalie Webber,Consumer,East,Philadelphia,Pennsylvania
VP-21730,Victor Preis,Home Office,Central,Sterling Heights,Michigan
RD-19810,Ross DeVincentis,Home Office,East,Rochester,New York
MG-17875,Michael Grace,Home Office,East,New York City,New York
PA-19060,Pete Armstrong,Home Office,Central,Eau Claire,Wisconsin
CR-12730,Craig Reiter,Consumer,East,New York City,New York
AA-10375,Allen Armold,Consumer,West,Rancho Cucamonga,California
JG-15160,James Galang,Consumer,South,Murray,Kentucky
RR-19525,Rick Reed,Corporate,East,Toledo,Ohio
SR-20425,Sharelle Roach,Home Office,West,Louisville,Colorado
LS-16975,Lindsay Shagiari,Home Office,East,New York City,New York
MH-18115,Mick Hernandez,Home Office,Central,Pharr,Texas
SC-20095,Sanjit Chand,Consumer,West,West Jordan,Utah
JB-16000,Joy Bell-,Consumer,Central,Brownsville,Texas
AC-10450,Amy Cox,Consumer,East,New York City,New York
MO-17800,Meg O'Connel,Home Office,East,Philadelphia,Pennsylvania
RB-19645,Robert Barroso,Corporate,West,Billings,Montana
AI-10855,Arianne Irving,Consumer,South,Chesapeake,Virginia
DR-12880,Dan Reichenbach,Corporate,West,Gresham,Oregon
DM-12955,Dario Medina,Corporate,Central,Lincoln Park,Michigan
JH-16180,Justin Hirsh,Consumer,West,Gresham,Oregon
AB-10060,Adam Bellavance,Home Office,East,Philadelphia,Pennsylvania
BD-11605,Brian Dahlen,Consumer,South,Monroe,Louisiana
AS-10045,Aaron Smayling,Corporate,West,Pasadena,California
ZD-21925,Zuschuss Donatelli,Consumer,South,Chattanooga,Tennessee
KF-16285,Karen Ferguson,Home Office,West,Long Beach,California
BP-11230,Benjamin Patterson,Consumer,East,Troy,Ohio
CC-12430,Chuck Clark,Home Office,Central,Minneapolis,Minnesota
DB-13615,Doug Bickford,Consumer,West,Seattle,Washington
TC-21475,Tony Chapman,Home Office,South,Columbus,Georgia
NZ-18565,Nick Zandusky,Home Office,West,Meridian,Idaho
SW-20350,Sean Wendt,Home Office,Central,Detroit,Michigan
TS-21370,Todd Sumrall,Corporate,Central,Chicago,Illinois
DM-13345,Denise Monton,Corporate,East,Newark,Ohio
RE-19450,Richard Eichhorn,Consumer,Central,Dallas,Texas
JD-16150,Justin Deggeller,Corporate,East,Newark,Delaware
BF-11215,Benjamin Farhat,Home Office,West,Albuquerque,New Mexico
ML-17755,Max Ludwig,Home Office,East,Toledo,Ohio
YC-21895,Yoseph Carroll,Corporate,East,Newark,Delaware
LR-16915,Lena Radford,Consumer,West,Los Angeles,California
BS-11755,Bruce Stewart,Consumer,West,Los Angeles,California
KM-16375,Katherine Murray,Home Office,Central,Dallas,Texas
BT-11530,Bradley Talbott,Home Office,West,San Diego,California
KB-16405,Katrina Bavinger,Home Office,West,Apple Valley,California
DW-13480,Dianna Wilson,Home Office,South,Louisville,Kentucky
JC-15340,Jasper Cacioppo,Consumer,East,New York City,New York
TP-21415,Tom Prescott,Consumer,Central,Houston,Texas
DB-12910,Daniel Byrd,Home Office,South,Henderson,Kentucky
BH-11710,Brosina Hoffman,Consumer,East,Newark,Delaware
TD-20995,Tamara Dahlen,Consumer,Central,Bolingbrook,Illinois
CV-12805,Cynthia Voltz,Corporate,Central,Fort Worth,Texas
CS-12355,Christine Sundaresam,Consumer,East,New York City,New York
JG-15310,Jason Gross,Corporate,East,Providence,Rhode Island
JP-16135,Julie Prescott,Home Office,East,Columbus,Ohio
EC-14050,Erin Creighton,Consumer,East,New York City,New York
KH-16630,Ken Heidel,Corporate,Central,Houston,Texas
FG-14260,Frank Gastineau,Home Office,Central,Aurora,Illinois
AA-10480,Andrew Allen,Consumer,Central,Springfield,Missouri
MS-17770,Maxwell Schwartz,Consumer,West,Seattle,Washington
JE-15610,Jim Epp,Corporate,South,Lakeland,Florida
EB-14110,Eugene Barchas,Consumer,East,Philadelphia,Pennsylvania
BP-11155,Becky Pak,Consumer,East,New York City,New York
CC-12100,Chad Cunningham,Home Office,West,Los Angeles,California
JP-15460,Jennifer Patt,Corporate,East,Oceanside,New York
LS-16975,Lindsay Shagiari,Home Office,Central,Dallas,Texas
JL-15850,John Lucas,Consumer,East,New York City,New York
CY-12745,Craig Yedwab,Corporate,Central,San Antonio,Texas
RB-19360,Raymond Buch,Consumer,East,Cincinnati,Ohio
AR-10825,Anthony Rawles,Corporate,Central,Austin,Texas
CS-11845,Cari Sayre,Corporate,West,Seattle,Washington
AR-10825,Anthony Rawles,Corporate,West,Los Angeles,California
RD-19810,Ross DeVincentis,Home Office,East,New York City,New York
KH-16510,Keith Herrera,Consumer,West,Seattle,Washington
NF-18385,Natalie Fritzler,Consumer,East,Newark,Ohio
SM-20950,Suzanne McNair,Corporate,Central,Maple Grove,Minnesota
GH-14410,Gary Hansen,Home Office,West,Glendale,Arizona
EM-13810,Eleni McCrary,Corporate,East,New York City,New York
DB-13210,Dean Braden,Consumer,South,Jacksonville,North Carolina
PT-19090,Pete Takahito,Consumer,Central,Houston,Texas
HF-14995,Herbert Flentye,Consumer,West,San Francisco,California
KW-16435,Katrina Willman,Consumer,Central,Lansing,Michigan
KC-16675,Kimberly Carter,Corporate,South,Tallahassee,Florida
PK-19075,Pete Kriz,Consumer,South,Columbia,South Carolina
KT-16465,Kean Takahito,Consumer,Central,Chicago,Illinois
EP-13915,Emily Phan,Consumer,Central,Detroit,Michigan
AP-10915,Arthur Prichep,Consumer,West,Fort Collins,Colorado
SH-20395,Shahid Hopkins,Consumer,East,New York City,New York
SM-20950,Suzanne McNair,Corporate,East,New York City,New York
BM-11650,Brian Moss,Corporate,East,Columbia,Maryland
TC-20980,Tamara Chand,Corporate,Central,Houston,Texas
KB-16585,Ken Black,Corporate,East,Lowell,Massachusetts
JE-16165,Justin Ellison,Corporate,West,Woodland,California
DR-12940,Daniel Raglin,Home Office,Central,Chicago,Illinois
RW-19630,Rob Williams,Corporate,East,New York City,New York
ML-18040,Michelle Lonsdale,Corporate,Central,Missouri City,Texas
JL-15130,Jack Lebron,Consumer,Central,Houston,Texas
CM-12655,Corinna Mitchell,Home Office,South,Jackson,Mississippi
FH-14365,Fred Hopkins,Corporate,East,New York City,New York
EH-13945,Eric Hoffmann,Consumer,West,Tempe,Arizona
TB-21280,Toby Braunhardt,Consumer,South,Jacksonville,North Carolina
AH-10030,Aaron Hawkins,Corporate,East,Philadelphia,Pennsylvania
TT-21070,Ted Trevino,Consumer,East,Akron,Ohio
RD-19900,Ruben Dartt,Consumer,West,San Diego,California
LA-16780,Laura Armstrong,Corporate,West,Fresno,California
SH-19975,Sally Hughsby,Corporate,Central,Pearland,Texas
SF-20200,Sarah Foster,Consumer,Central,Richmond,Indiana
TH-21235,Tiffany House,Corporate,East,Philadelphia,Pennsylvania
VG-21790,Vivek Gonzalez,Consumer,West,San Mateo,California
NP-18325,Naresj Patel,Consumer,West,Oakland,California
FH-14275,Frank Hawley,Corporate,East,New York City,New York
JP-15460,Jennifer Patt,Corporate,East,Lakewood,New Jersey
ES-14080,Erin Smith,Corporate,West,Tempe,Arizona
KL-16645,Ken Lonsdale,Consumer,East,New York City,New York
ND-18370,Natalie DeCherney,Consumer,Central,Houston,Texas
JL-15130,Jack Lebron,Consumer,West,Riverside,California
RC-19825,Roy Collins,Consumer,East,Fairfield,Connecticut
CC-12475,Cindy Chapman,Consumer,East,New York City,New York
DW-13195,David Wiener,Corporate,Central,Houston,Texas
CK-12760,Cyma Kinney,Corporate,South,Arlington,Virginia
EG-13900,Emily Grady,Consumer,Central,Chicago,Illinois
SJ-20215,Sarah Jordon,Consumer,Central,Grand Prairie,Texas
BP-11185,Ben Peterman,Corporate,West,Seattle,Washington
SJ-20125,Sanjit Jacobs,Home Office,West,Seattle,Washington
MC-17590,Matt Collister,Corporate,Central,Grand Rapids,Michigan
BG-11740,Bruce Geld,Consumer,East,Philadelphia,Pennsylvania
MA-17560,Matt Abelman,Home Office,Central,Chicago,Illinois
CC-12220,Chris Cortes,Consumer,West,Seattle,Washington
RA-19885,Ruben Ausman,Corporate,South,Jacksonville,Florida
DK-12835,Damala Kotsonis,Corporate,South,Franklin,Tennessee
LB-16795,Laurel Beltran,Home Office,Central,Highland Park,Illinois
CM-11815,Candace McMahon,Corporate,Central,Pasadena,Texas
TS-21205,Thomas Seio,Corporate,West,San Francisco,California
RF-19345,Randy Ferguson,Corporate,South,Miami,Florida
JF-15565,Jill Fjeld,Consumer,East,Philadelphia,Pennsylvania
EH-14185,Evan Henry,Consumer,South,Decatur,Alabama
VW-21775,Victoria Wilson,Corporate,Central,Sioux Falls,South Dakota
KN-16450,Kean Nguyen,Corporate,West,Visalia,California
SJ-20215,Sarah Jordon,Consumer,West,Los Angeles,California
PS-19045,Penelope Sewall,Home Office,West,Los Angeles,California
KM-16225,Kalyca Meade,Corporate,Central,Overland Park,Kansas
GM-14695,Greg Maxwell,Corporate,South,Alexandria,Virginia
KT-16465,Kean Takahito,Consumer,South,Raleigh,North Carolina
MH-17785,Maya Herman,Corporate,East,New York City,New York
AF-10885,Art Foster,Consumer,East,Fairfield,Ohio
JP-16135,Julie Prescott,Home Office,Central,Muskogee,Oklahoma
RD-19585,Rob Dowd,Consumer,West,Temecula,California
JF-15295,Jason Fortune-,Consumer,Central,Sterling Heights,Michigan
CK-12595,Clytie Kelty,Consumer,West,San Diego,California
KH-16510,Keith Herrera,Consumer,Central,Dallas,Texas
CM-12655,Corinna Mitchell,Home Office,East,New York City,New York
EB-13870,Emily Burns,Consumer,West,Phoenix,Arizona
MW-18235,Mitch Willingham,Corporate,West,San Francisco,California
CS-11950,Carlos Soltero,Consumer,East,Philadelphia,Pennsylvania
SP-20620,Stefania Perrino,Corporate,Central,Laredo,Texas
GT-14635,Grant Thornton,Corporate,East,New York City,New York
LW-17215,Luke Weiss,Consumer,East,New York City,New York
AH-10030,Aaron Hawkins,Corporate,South,Gulfport,Mississippi
TH-21100,Thea Hendricks,Consumer,West,San Diego,California
HG-15025,Hunter Glantz,Consumer,East,Oceanside,New York
EB-13750,Edward Becker,Corporate,Central,Round Rock,Texas
SC-20725,Steven Cartwright,Consumer,West,Redlands,California
TS-21505,Tony Sayre,Consumer,South,Columbia,Tennessee
KD-16270,Karen Daniels,Consumer,Central,Houston,Texas
GM-14455,Gary Mitchum,Home Office,Central,Chicago,Illinois
PR-18880,Patrick Ryan,Consumer,West,Oakland,California
TB-21055,Ted Butterfield,Consumer,East,Quincy,Massachusetts
ON-18715,Odella Nelson,Corporate,West,Yucaipa,California
AH-10195,Alan Haines,Corporate,Central,Chicago,Illinois
NM-18520,Neoma Murray,Consumer,West,Seattle,Washington
AR-10510,Andrew Roberts,Consumer,East,New York City,New York
BM-11650,Brian Moss,Corporate,West,San Diego,California
CA-12310,Christine Abelman,Corporate,East,Bristol,Connecticut
NF-18595,Nicole Fjeld,Home Office,Central,Chicago,Illinois
AF-10870,Art Ferguson,Consumer,Central,Chicago,Illinois
TC-21535,Tracy Collins,Home Office,East,New York City,New York
Dp-13240,Dean percer,Home Office,East,Revere,Massachusetts
MC-17425,Mark Cousins,Corporate,Central,Houston,Texas
LC-17050,Liz Carlisle,Consumer,West,Mission Viejo,California
BM-11650,Brian Moss,Corporate,Central,Dallas,Texas
NW-18400,Natalie Webber,Consumer,West,Las Vegas,Nevada
TB-21280,Toby Braunhardt,Consumer,Central,Norman,Oklahoma
BS-11755,Bruce Stewart,Consumer,West,San Francisco,California
SO-20335,Sean O'Donnell,Consumer,East,Hempstead,New York
CS-12490,Cindy Schnelling,Corporate,Central,Conroe,Texas
PO-19180,Philisse Overcash,Home Office,Central,Houston,Texas
TD-20995,Tamara Dahlen,Consumer,East,Philadelphia,Pennsylvania
SP-20620,Stefania Perrino,Corporate,South,Tampa,Florida
MS-17365,Maribeth Schnelling,Consumer,East,New York City,New York
Dp-13240,Dean percer,Home Office,South,Charlotte,North Carolina
DB-13660,Duane Benoit,Consumer,Central,Dallas,Texas
MG-17650,Matthew Grinstein,Home Office,West,Seattle,Washington
EH-14185,Evan Henry,Consumer,Central,Pasadena,Texas
CL-11890,Carl Ludwig,Consumer,East,Philadelphia,Pennsylvania
